"","ids","learn_scores","cog_scores"
"206","kx08b3g88v1nle12skk2kx08b3ggcz5f",-1.67677006533492,0.184744226797899
"207","ux15emb2osq619gozyux15wlma5xqmh9",0.51028700696948,1.42238869687529
"208","q4b4lesqzakfthiyzq4b4l10vri10ksx",0.756317475025477,-0.0565652812040293
"209","jsglqt3zhhut9m33yjsglqtp05hap6p3",0.157578142598336,1.37614369175262
"210","prgf48o2kfigb1q2w5mlt3uxprgf48oy",-1.96811189771976,-2.20387001147126
"211","s515c412cv6mtinpyksjs515c4sglexa",0.707242275193043,0.660108002006479
"212","63g7vqhgx096l5heyh363g7ij03mn18b",1.36129164308844,0.903034050316975
"213","5ioerp09118tr05iopf30n60brb3u1zw",-1.77069529932718,-1.09036565211869
"214","66zpsdcubt3igdgp7d9066zpsdcu1f5c",-0.0854189239061746,-0.633684533663134
"215","yg9jklc320jvvf2hxjyg9jkuq4m2w5ct",1.33045134657277,1.67836478905122
"216","qh5mb9zzngtw8o1ppef3qh5md52dwtkf",0.0895559974614813,0.706816432676705
"217","7qj4blv908efmp9bqb7qj4b48brnotnd",-0.572208907208299,0.374416435264504
"218","swsch2spausnzasrxnswscegemhs6ww9",-0.336819047900229,-0.0434672839809305
"219","xn8f3idaglj13qnsyxn8f3d9zj3wxxy7",-0.33452136082176,0.978019127730796
"220","dv8g8qc2plftrubdv8g8q4fb05bjmc35",-1.06139515860202,-0.869288669950811
"221","ahzr1pi6wk2jnjmahzretuxgrj67r689",1.00252482868606,-0.049725673747713
"222","gmncy9gt7jmuewgm141s3tm3frcesx91",0.998709431575951,0.0095077162592704
"223","atttlknvtc7ygqbtnncatttlknohunla",0.408053291606885,-0.300780429557927
"224","r23mc9hbfqk137lf4nr23mcblalwk2gc",-0.221608341074227,1.08468098092367
"225","5ax053xllekco0y8us5ax059ckezixgu",0.325305516966414,1.0084492847139
"226","skldsrngcvolejgrskldsrngrxspx1i8",0.581818549113924,0.350624655805483
"227","dgq7x6k4fk7728dgq7dx2xeiy5a4jf2y",-1.02524334765779,-0.470781603791677
"228","x2yjxxxe51jwlmvodx2yj2luww7hx1pt",-0.708350001624734,0.252126848657807
"229","p2h4tik8sz5lvbp2h4tafgkrq0ko99wh",1.4752312385198,1.51003999817738
"230","p952ams1in4371gp952lnir6o5grg75w",-0.846348969128748,0.281569606621701
"231","xos6v5exjxrcg5ixos6v0p384g54nemz",0.320853119500673,0.0234879481365184
"232","tc4hvttmpl7b51mjtci6bnb88pewbccs",-0.796863856901619,0.256911094895352
"233","gke7cj76iuazrm7gmu0kjfa1gke7cj76",-0.587730915089005,-0.0469333841736762
"234","by27uapc7t1oby27w7mkze47cy1zhktk",-0.333910780856969,0.490088538412203
"235","1b8m5gxmwxqri4ga8eh1b8m5gxmlbll0",-1.53856830260582,-1.08913248497785
"236","ha3ouxnip27szhha3ou1ykq4wpu4pdzx",0.882827167384654,0.0481429167118576
"237","p2fjk0yer6f5jndkohlp2fjpqxf576l7",-0.877339598937217,-0.0885664746619308
"238","w1gz9zj6njjbyebw1gzswg8opcd9gdyj",-1.28430831958491,-1.77855614065538
"239","ctkkoboa7b3frja3qcmraj7pctkkoj47",1.10657283664784,1.03724810394939
"240","ggq3gq9o4plw86ggq3gq6zf2g5wsdzzy",-0.48035682519679,-1.02114844284423
"241","3z5vinpj1dkst4vkq3z5vin4ov4ahygn",0.656468885026178,0.196167181051455
"242","q22bfr1j1bmm2j1x2nr2z1q22br8g9z3",0.0711190285686063,0.664486169792194
"243","ue26bkoy3o3d0yywle8ue26bx7u6x7yn",-0.527835070911627,0.851891096695153
"244","g3c2zfn38u5ms5b4d7g3c2zjq9l38r8a",0.314103543447173,1.10907523653655
"245","th06cvtzcgt6qgl2v524th06cvtlgk5t",1.13344089352232,0.71363594807738
"246","xx8pqzml8uuhtxxx8pns8t95d93t2jrr",-0.906002261948984,-1.1521359621649
"247","8o3tbgn8o3tgac4es4z3ctgga6ftc3lm",0.883346424014814,0.0205828650173026
"248","pgtffasz2ufermxfrpgtffasc9857d2k",0.376188844251788,0.143164115323375
"249","bqno2vitsl3l6i71kam2j6bqnowxl3ph",0.099474035716116,1.23376938163306
"250","qh8zwz55hohonsdhea5a72rqh8zwzbab",0.893379894472227,-0.956211279837748
"251","13j638fc6t78s1o8tib13jiyrudg4npv",0.950024194817465,2.42615239942271
"252","rr94blkvc4prbrrr946heyk296aylnl3",0.101512256118543,-1.18578941156612
"253","nbi57gpltyvnf0bmnwwkanbi57gp9ncl",-0.94176469571943,-1.26447435794284
"254","t00noleb2fspgemct00noyt1urxhqglg",-0.495938219478759,0.877503181394328
"255","ocrp2htfp8iwge4jocrpxcest46wnbf4",0.371954103179804,0.0177199035239269
"256","z8xuyb35ww9hqr6myvy1jbz8xuyb3yx2",0.0531414490626218,0.316785442355508
"257","0k234khho6b9h0k234wz1hpd8srcr8u3",1.43563299645195,0.918873118479871
"258","c058rtxgd3v19xb5hc05aqj6tq3athne",0.103951004453035,1.15854041920337
"259","znb57r80h8jex5vytznb57ke5k6320jv",-0.16418866928401,0.249798532497644
"260","n168txxpxgxnoyt7uyyn16ejl5pql8z0",-1.38788414111288,-0.496420174128418
"261","zp0p6pe3ycocyxm0tcz2rzp0p6p6ceft",1.00366443616381,1.03151732335114
"262","eq70rw4x5ltwje8ijeq701kqf1q43hkk",-1.69173808532975,-0.0475190648118518
"263","w9mcsdbvxpopbooiuw9mbx8aex5kd8s1",-0.7541771120065,0.449628596935403
"264","9638b8snsyh6mww5h4s9638b10yewznh",-0.454669226816499,-0.725081829355585
"265","jo4dhidup0vvpseytjo4dh9u4wrj53br",-0.566459983491463,-0.962740201936478
"266","gtsimw4km5sxreatahgtsiixrscbr6c9",0.989428150801926,0.516828846318984
"267","56if1jphuckd79qv56if7er24j4pktip",-1.38459531203428,-1.74067009755539
"268","nj7d9qffec7cfu7bzmonj7d9qf9bs6ov",-0.513346388601559,-1.08236639991553
"269","499ckj5zl6cjt3w499cyx92yt4n3l9e6",-0.316302753360191,0.134632346805869
"270","pwuld6ww39v3cfcbqpwuldbqs54f7z9m",0.436660012040137,0.487423897184155
"271","ack1p5jnuxvng12gack1zh9ohssdm0gl",0.347887396872167,0.919737018568586
"272","31oy66n40ylx8l7aa31oy5w2wufzxxbx",-0.40334946645764,0.0284124053337329
"273","3f9acwg9shzyzzxky7shq3f9acw26mff",-0.0566679550143771,0.529513533066661
"274","iy95873i3m26ip9srj1oiy95870a4qib",1.35642737175446,1.5613978549268
"275","mi3tz4sqgxygg0qokbjyzjmi3tzbyfaq",1.59264874348864,-0.883153902636179
"276","drnd31oc8m03xe4mdrnd34we91hwktg8",0.840005275464839,1.29861577302881
"277","trlz3yrnioswtru672ghl22dcihx7u67",-0.75944928554693,0.129603279020416
"278","ijiihi90rpwddlt93t1dijiihiuzp44k",-0.227507678020974,1.12165632827691
"279","ni7oh3j6pmxb24jgbini7oh354nha962",0.973034785441271,-0.923105347618926
"280","1otw1ppzaqy0y911otwjclaykxo8c299",0.645712727297265,1.0626946703112
"281","oly8zaigk2x0zll8ipyoly8zaig72mdn",0.227808496298054,-0.000720081960727161
"282","5ttwqotja6z0t103syi5ttwqpoyv4bq7",0.810160795582459,0.489707630431605
"283","5l0wp8rzh9q5h2s0qbc6j765l0wp8rss",1.0205482489492,1.11060962263068
"284","o4oz5okfub27deenowpo4oz5okffzmug",0.601518735888473,1.1690354282444
"285","3ui3fr27ecv320a7bh3ui3frdpvu4a64",0.688480807848103,0.393556739142802
"286","u9yj2j04fxwi278450t8u9yj2j3d57in",0.636004190797745,0.675109770818118
"287","7263ef594w2yapi72630belkb17p84od",0.419921351048706,-0.658495924270353
"288","ocdfigspi1l5s2mzjocdfigsow1s9pvk",-0.191010708970748,-0.00250171124318042
"289","was5ep7yxkg58zamdwas5e3wusnembuf",1.33723848844581,0.0417821533017465
"290","fxkihhs364a61i83hufxkihhwbtb5nld",-0.535717868149736,0.917156574031731
"291","rayqhjw1pz5ra7129m30rn3q4xssz712",1.12989409684565,-0.909639942078292
"292","rz0akul2i4impitb804bfjn4rz0akubg",-0.376153605427478,-1.89638833847814
"293","hkt8bausup2a3ouaqdrjg6hkt8lmo36p",-1.59885140312193,-0.0465398132409407
"294","sbn64sqqruo82t9x3p00h8sbn640cbe7",-0.779990348735872,1.00143714556318
"295","xpn56qsxjvctdrhoy0mxpn56m57qjuqj",0.369736119437052,-1.27924524044554
"296","1p1j2tn02k6nlwokqdmt1p1j2j6d5v8t",-0.0557784255068396,0.718582662855773
"297","u9slr80r1wpgw011sju9slrn0mhdrjfq",0.706967479827616,0.138356960960193
"298","jb03tyyzxssucc5mcgpjbjvdt6s9w3cw",-0.00364580610009018,0.693379770575697
"299","yzwax6ks8s372sdjnyzwaxh82zrk84ew",-0.743046957984129,0.196510722710899
"300","u1hfd1sk6wjoe5ltu1hfuke4sbfh3rah",-0.564021017318704,-0.580211892585674
"301","lj2n9ve6zsfl7yedelj2n9vn8swgotp6",0.692891352089986,0.509989237551809
"302","onlvc694knacc2a62qonlvc69zi21itt",0.248506338249263,0.250617207428644
"303","zhav22agndjo1zhavn6j501tox2o2hyn",-0.203453548815665,-0.0958349617390122
"304","hc94ajdvv78nr4wrhclykycqy1qhbvwx",0.726348347721244,0.0480850387734891
"305","5vym4mdp3x296yd55vym4mdactemijpo",1.53939541055267,1.1144987808892
"306","euxqzwcyrmb4fv5g3a5g57reuxqzwciq",0.46923842670341,1.46043164006319
"307","er0sut216f5z9f2pcgdbsoker0sut2to",-0.202900581824358,-0.208863057185507
"308","dcyal0gos4idcynfegav2vowoqzwb0nf",0.597075287680468,0.193360386766219
"309","mdw8u5ktwl4jxnpu3mdw828omu8tjunz",-0.434474379512458,-0.268842319029077
"310","dn5x85o9e5s6v4k59uds9ndn5x851p4c",0.162851683158367,-1.62034370700512
"311","hlofoo1gnmwvw9gihlofootf2c433br4",0.867994458549598,0.0465324853373411
"312","lvvqpv099n5vdgshhk6k9lvvqpv82ato",1.82747102134271,-0.378074005177602
"313","wb2rfnksm9l5y93m7wb2rfn0nkqbsf71",0.597021259106058,0.511749193119861
"314","6bqygpgd5jtlfpt4n6bqaf3fnoduxer7",1.10445018154959,1.65234187523842
"315","r1n1pj8c2tclj33ber1n1c7wgwj367k0",-1.31653671978849,0.352417861944431
"316","kyhqkg3sebkohhnftpkyhqkeux83wxnu",1.03351401621795,0.534950849606274
"317","73xfy8xk0151539w4kv7k3q73xfy8mbb",0.322538410721548,-0.0135834892574214
"318","orv0dk1b0tw0prg77g7orvk7y8ik5cdr",1.00086453955836,0.438869925817026
"319","jbu98b4o2s4ag10yvwjbu98b4igbedqp",-0.215061785351137,-1.04613979762325
"320","41y05gwa6d05kvnex41y0sy6gsyqvv1w",0.274915302571357,0.514415406365114
"321","lq1y5yafsuvvg49uu1rlq1y5yq93hn5i",-1.4584960622156,-0.113153746709885
"322","7xx4m668988sqq9rjk7xx4mf2kdn983o",0.563350123764019,-1.24676717958765
"323","rann316ephkgqyp3ranne7htswumz299",0.515554796832171,-0.916956248845548
"324","0b8e0qqpn6jhq0xy8za0b8e0qw0kkgd9",0.210747701052803,1.11674493720962
"325","ykyysc9wv6cva6ul5srykyyscab6cff6",-0.585632072457907,-0.27329564192707
"326","s4t11b0ua540bg1qcx70ns4t11b0u8o7",-0.529405446521496,1.03778238428206
"327","zeovpwn5umbm7zvxzeovp6p2csi81frc",0.187302022466108,0.509965132112664
"328","umz9ulyxpwzhp4e3q6t1fumz9ulyi6tt",-0.667756852533365,0.212765318232306
"329","n5mkklp55cke9kkpjn5mkk35oit8htru",0.500108860496276,1.1247011300311
"330","jsv5mq1km1877o9nazjsv5mqwdinik4e",-0.279351578437874,-1.32375629523137
"331","7cd5cl7r9udhn4vqw07cd5c8uhen8nur",-0.794498477874656,0.562816417502259
"332","tpyt6ju2d1x8hgtpytzvths9ksar4uaw",-0.154208489874365,0.994987174622501
"333","j3mbi1qa3f9hega9oj3mbfwcajsoyoo5",0.60382183372162,-1.04103775641041
"334","a8zix8ws3nem4td5wdza8zix6emhaibg",-0.97408458417532,0.178277116645231
"335","8i4l2cpq0pg2v9ftr38i4l2cocvivcoa",0.874926905912654,0.258394218552521
"336","bauv6igdp8u1ymypebauv681s7p1fo5s",-0.729334111020708,-0.837762769388823
"337","sxbzvpy8t3bgvggyrxsxbz3o7hf4dq6u",0.187048201093427,-1.34757384392441
"338","dbzfi5z0e60oa7cseg9udbzfi5zi7hoh",-0.420422591139512,-0.0692343822235755
"339","jbexnxwa8sxidivjbezxrdw9neyv3vky",0.562294719227595,-0.0689714748657299
"340","bfagvkodjtyq2ybfvbeqkbfagvkoa74p",0.51152546339305,1.37480296074721
"341","r0216835cfrrz25ag2qr02168r27158c",-1.03853887344017,-0.597127435066833
"342","you3t8e0by7vhs2nyoun5yw72tsmglcw",-1.21396622189281,-1.3149480065426
"343","35l1x29g4pupadqqim4rg35l1x2tfymc",0.133576878446658,0.306836931939118
"344","n4iixbxkcypdn4iij784urw2e0mcoea7",-0.761712706398103,1.72191744471882
"345","cjo9z2pczpp4zwwsqwffbcjo9z2pcrm5",0.896536353631621,-0.96460280043253
"346","ku1hsekchmbvzkuanoe1spy1weh9zrbn",-1.49736229078096,0.679672580651042
"347","6ndiwwsi2of7hb69o6ndin0pqyehzk7e",0.00862205125621518,-1.21674166085604
"348","83v15uckleiiglwo83v154wnvd7g9ujx",0.268952246080784,0.76934200599876
"349","jc8x4jb1wpv6y1nqf3bqo9jc8x4mjzqg",0.456222582453145,-1.11902243353826
"350","4d5aba0ldmv7hgqm76b4d5abxhtrmu20",1.10039118944975,0.323812477548024
"351","d78y1uffqocmh6wts0b8syd78y14xcmc",0.237721282490431,0.693707421547155
"352","8f79fuc3bh7p20o8t9pfr8f79fuc4r40",-0.794754830152184,0.285752317937776
"353","kwmlvx3h55bawgoaa6kwmlvxkwa2ed10",1.21475813545311,0.296771781412347
"354","ya3ruwg4uh8z3zya3r7sx8jpbnz56gwx",0.656498189958642,0.300013971193192
"355","avcfkg6crea633dknavcfkwocr6kn0h1",1.35014786794663,0.483436503260891
"356","os6v72d3ed2io67qgjos6v72gfw6ru61",0.847021962096196,-0.450005348645668
"357","i6d2jz6egmjv4f9ge0i6db30pazczbj5",-0.640229177247075,0.262593297286145
"358","j4o64z93a6in7x2isj4o643d5yxz4xj1",-1.81981935600956,0.240215428614186
"359","egn372q9qa7mre5htegn3770rzjr3aw6",-2.02291283924319,-0.804258173541259
"360","7qj477rupz3qt8f1v7qj477ro6p6qucz",0.329836840993714,-0.501899334808573
"361","cio7fwsd78beklavycio7c2af7ttjtcz",-0.486662845292142,-1.13707531636133
"362","up1s22n39gdp4vm3up1sfs02kfvg55jo",-0.12071137908876,0.0181510687788977
"363","pjqximdfunuvf8p8d5sdpjqxx540ullr",-0.00292334829332749,0.0441193292229152
"364","3v1vga8e9sn5p4h8g3v1vgo5zkasi2sh",1.49538290641332,0.23517851847076
"365","wg4swri7z0dh3lrdvwg4sw2i5a8ii1pw",-0.630438475100417,-1.44184668783337
"366","17e6zo2imvw3k17epzifqjkd67haykuj",0.703946258760658,0.359446204335133
"367","q7es9cjn387xxnin4qq7es9cjer5xuqj",0.942069935668911,1.14516555819275
"368","rdlby7kipu97v5vrdlbyvueh2muo2zrt",0.206645139397954,-0.458489267977483
"369","9svvu9p4q10a9uier9v9svvu9pprflv7",-0.56156794967738,0.282776340266363
"370","8z87vpue2gukb5f9xpt918z87vpukowf",0.413351758664118,0.858428069890784
"371","zf0vrvhcno3tcnozf0mrd3hmgqts0xbu",1.15706309217089,0.32433484235004
"372","gu2ablcbzqwirkorbx5hgu2ablcv2zkn",-0.12442499751094,-0.454667346119139
"373","cnk2hu5osc1gq04xcnk2hu51tfdny512",-0.148912624625306,0.315965473807644
"374","wfdkm2v0yem7sakqrfud6owfdkm2m6nk",0.0730852900794104,-0.729763274471149
"375","0qm5z2p4tuj0oplavxr0qm5zhv0y85lz",-1.65720239608471,-0.3346986263465
"376","4jazeieyf2l57p34jazeunknatt00ws0",-0.386980836344822,0.125455235512617
"377","79faxjb598govq79favjcuh0zuwhglmz",0.826633567064656,-1.11454245072816
"378","ds9noeeqk6a938teo9ds9noeedix9omf",1.03263481999323,0.326499562752784
"379","2606khtajech8a6l4h402606kht6db6u",0.53461211212187,0.581700421249122
"380","bt22cackd6uiaw0a4bt22cf5xejj1fyc",0.836310182393766,-0.577773804552183
"381","xj4rlx9pu9ekttdc62q5f4xj4rlxgidv",0.600726364067008,1.28551474643063
"382","bocohydfoomgzvbocoljajn416j46gqt",0.399636201280222,0.0745569210359387
"383","3n5ztp2mhwvgd8ph6l1s3n5ztp250xp0",-0.529519717984338,-0.161436381718607
"384","41zayoqoto488tz9r8t41zayoqf4a3yf",0.660342550557896,-0.133210831922464
"385","i07izj2ecn88m9fwfi07izj2k7ar6hys",1.06142606310273,-0.258572851175764
"386","jvox44puzlh16w6e6jvox4chozqow2ml",0.944881654623697,-0.916130433704649
"387","g94ab9pawaestzgjhzzfg94ab9zhvelc",1.26271419162423,0.932509876162056
"388","tkgekylnropdtkge02z5gul0tots7v0g",0.187810071724321,-1.15451003683353
"389","4ku9e93z34tx1sud2aic24ku9e93zt4i",0.719693527664991,0.911570503850524
"390","9q06ecssm7tizsi959q004llhdi7a4ki",0.0170232092823675,1.45479354452696
"391","4b5vg6d6q7c56kl2b564bc95u29wky3e",-0.865073129879985,0.484649226797164
"392","ke58yhq9mmh6ncmapke58yhzo5xgry0n",-0.278273347002797,0.464692795869621
"393","qazlufd3q5m72vk5l6qazlufbfihoijt",0.175707113513075,-0.725567335791814
"394","9f4r3ecrqvfq3uec9f4rco60yq7hdhca",0.0385576133999036,-0.151584518037547
"395","4xyefrptdbmeu3qw4xyel1xhv53n3xkg",-0.909426483213777,-1.26915609339876
"396","nxltkigi2vcj8o9sp8pnxltkigyc5cgn",-0.66124121594918,-0.483025419781713
"397","7fxablfdcmwvvl5ukhfn7fxabiotb2o1",0.572157798394153,0.606999578667427
"398","np1iz4io7d5izuz4c0eesuinp1iz4vlr",0.500670385954991,1.00823897315698
"399","xgwt6sp18ubgestkih5j9xgwt6puj2dw",-0.808419193246974,0.332561328076643
"400","5yslgpjkaa2fbkr99i5yslgpdb7wprlv",1.49311454986299,-0.317225516925073
"401","fmlp8knieyxhm034o3fml33s3cfvgxtw",1.37339020399377,1.01059841633615
"402","w0jlp9emmbs1smw0jlp90aqqvgz4leit",0.140036174885822,-1.05839836727241
"403","ebtg9ix1ozeij4makrebtg9ibsva1qxp",-1.01876553701919,-0.251273291108931
"404","zj79jnpj8g2un7hwsdzj79jnp5poriut",-0.238605033447242,0.628458202121848
"405","5894czyx25vb6o40k5894hvdq5nrntd8",-0.266698219588615,0.507796240060707
"406","2cs2j497wkcvsxxs2cqowquu18kuj3hz",1.11264983993925,0.919631627823262
"407","t75spdna52vh89r3tkd11t75spdforgw",-0.121540381522265,-0.256567016073442
"408","g6y8tibmjm32p03jn3dg6y8tl20mcxyh",0.233882744682955,0.798600944301509
"409","i2wubl2wudchjm1i6znpi2wublhtv6cf",-0.0624603228337214,-1.83247979210917
"410","03o795a6ewbzoc9w03o7916m09n9ec6y",-0.0555029771201295,-0.17440748037291
"411","0r5luri38hcxgs9p0uj0o0r5lu4n9r54",-0.726794839567013,-2.02498169121408
